artist_id,artist_name,genres,artist_popularity,artist_followers,artist_profile,image,lg_image,md_image,sm_image
1s3tUuJFDb56RcgjUlwVbs,Ben Esser,[],26,4923,https://open.spotify.com/artist/1s3tUuJFDb56RcgjUlwVbs,https://i.scdn.co/image/ab6761610000e5eb14ef3af8a16825ac74063167,"(640, 640)","(320, 320)","(160, 160)"
06vRrrjT3DBRkhBlXoBdYj,Lauren Sanderson,['alt z'],42,213664,https://open.spotify.com/artist/06vRrrjT3DBRkhBlXoBdYj,https://i.scdn.co/image/ab6761610000e5eb5ee0197f0a437ac7125799e8,"(640, 640)","(320, 320)","(160, 160)"
43xx9BioWvl8pstIMp0pAt,FrancisGotHeat,[],12,314,https://open.spotify.com/artist/43xx9BioWvl8pstIMp0pAt,https://i.scdn.co/image/ab6761610000e5eb5f1b3aace645698291041b53,"(640, 640)","(320, 320)","(160, 160)"
7MiDcPa6UiV3In7lIM71IN,Gusttavo Lima,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",75,20703009,https://open.spotify.com/artist/7MiDcPa6UiV3In7lIM71IN,https://i.scdn.co/image/ab6761610000e5eb7f66b72673ec45b67464961d,"(640, 640)","(320, 320)","(160, 160)"
5Xcbv83o11Ez2XPHa1n8Pf,AmPm,['japanese dance pop'],35,53701,https://open.spotify.com/artist/5Xcbv83o11Ez2XPHa1n8Pf,https://i.scdn.co/image/ab6761610000e5eb81d1c86e6ee4f0fa75f36a10,"(640, 640)","(320, 320)","(160, 160)"
6DJEUXZm0e2rAohdoZ5Voo,Black Thought,"['alternative hip hop', 'east coast hip hop']",51,253606,https://open.spotify.com/artist/6DJEUXZm0e2rAohdoZ5Voo,https://i.scdn.co/image/ab6761610000e5eb7aabcc743c0f53874ade6bb0,"(640, 640)","(320, 320)","(160, 160)"
3KypZFGzCHTbqXAAhFuLwd,Mauro Henrique,"['adoracao', 'rock gospel brasileiro']",43,119652,https://open.spotify.com/artist/3KypZFGzCHTbqXAAhFuLwd,https://i.scdn.co/image/ab6761610000e5ebca084f3d9a162f78ddb0c6de,"(640, 640)","(320, 320)","(160, 160)"
5EKWH7GGC63PG8GxBTKH7H,Reez,[],9,67,https://open.spotify.com/artist/5EKWH7GGC63PG8GxBTKH7H,,,,
2M2QzPADSybcVig2CBTcFJ,Lauren L'aimant,['melodic house'],43,3655,https://open.spotify.com/artist/2M2QzPADSybcVig2CBTcFJ,https://i.scdn.co/image/ab6761610000e5eb6da47b060d5b4c9ee8aa21e2,"(640, 640)","(320, 320)","(160, 160)"
5nKGeITSNCVP76muyOlszy,Elsa y Elmar,"['colombian indie', 'colombian pop', 'r&b en espanol']",59,250276,https://open.spotify.com/artist/5nKGeITSNCVP76muyOlszy,https://i.scdn.co/image/ab6761610000e5ebdd5f5a265ae3d18726f1a9c5,"(640, 640)","(320, 320)","(160, 160)"
3twuAojvYNrlWZpMkxLm3P,Daveed Diggs,"['alternative hip hop', 'show tunes']",67,109520,https://open.spotify.com/artist/3twuAojvYNrlWZpMkxLm3P,https://i.scdn.co/image/ab6761610000e5ebf638289c7621609519d8ad24,"(640, 640)","(320, 320)","(160, 160)"
0q92kfrxE704GSaQqyU4Pm,Helen Quiroga,[],33,768,https://open.spotify.com/artist/0q92kfrxE704GSaQqyU4Pm,,,,
5XenQ7XfcvQdfIbpLEFaKQ,GoldLink,['alternative r&b'],62,887668,https://open.spotify.com/artist/5XenQ7XfcvQdfIbpLEFaKQ,https://i.scdn.co/image/337c0f44dae54bf2e2dbea22c4a6901a3055ad27,"(1000, 1000)","(640, 640)","(200, 200)"
17pJAHDfdLvGuUwl2DkEgv,Cory Marks,[],46,71100,https://open.spotify.com/artist/17pJAHDfdLvGuUwl2DkEgv,https://i.scdn.co/image/ab6761610000e5eb964e15ab860ebb80a532b66a,"(640, 640)","(320, 320)","(160, 160)"
1t224Vf7MAZ20xkS0TE3LU,Freddy Verano,['deep tropical house'],28,4134,https://open.spotify.com/artist/1t224Vf7MAZ20xkS0TE3LU,https://i.scdn.co/image/18e9d2dcb9fa158ba648bcae5de1891a5d2ef8bd,"(1000, 1000)","(640, 640)","(200, 200)"
1BYjhAClGpBTLZfics0VRZ,Aastha Gill,"['desi pop', 'filmi', 'modern bollywood']",59,4611598,https://open.spotify.com/artist/1BYjhAClGpBTLZfics0VRZ,https://i.scdn.co/image/ab6761610000e5eb8b33a950ff6e35252c74a4e1,"(640, 640)","(320, 320)","(160, 160)"
0wNuUG1alVKXEEiwEypprs,Cam Meekins,"['boston hip hop', 'indie pop rap']",35,119765,https://open.spotify.com/artist/0wNuUG1alVKXEEiwEypprs,https://i.scdn.co/image/ab6761610000e5ebdefa4e5d9ba99d9d0dc532b3,"(640, 640)","(320, 320)","(160, 160)"
1P3YR1lHTzckqYvHxlNDJX,Hector Moralez,[],8,770,https://open.spotify.com/artist/1P3YR1lHTzckqYvHxlNDJX,https://i.scdn.co/image/ab67616d0000b273ff12bf918f648f60aa4d7a6a,"(640, 640)","(300, 300)","(64, 64)"
3HqQXlVVvoBiSiYRmyi1qV,Willemijn May,[],29,2231,https://open.spotify.com/artist/3HqQXlVVvoBiSiYRmyi1qV,https://i.scdn.co/image/ab6761610000e5ebdba726f15eb1b041c86c6dd3,"(640, 640)","(320, 320)","(160, 160)"
2qPxiZiD34NtmokWN6RoP2,King Topher,[],35,20527,https://open.spotify.com/artist/2qPxiZiD34NtmokWN6RoP2,https://i.scdn.co/image/ab6761610000e5ebd4ffef3bf3f1aac415dbdae7,"(640, 640)","(320, 320)","(160, 160)"
6DlRKPBLhSYo0KbxVPljBk,Pumpkinhead,['underground rap'],28,4753,https://open.spotify.com/artist/6DlRKPBLhSYo0KbxVPljBk,https://i.scdn.co/image/ab67616d0000b273f92407a804f6f59b4ad83afc,"(640, 640)","(300, 300)","(64, 64)"
6DgP9otnZw5z6daOntINxp,Joel Corry,"['dance pop', 'pop dance', 'uk dance']",68,411435,https://open.spotify.com/artist/6DgP9otnZw5z6daOntINxp,https://i.scdn.co/image/ab6761610000e5ebbe5806798d93a407f1f21cfe,"(640, 640)","(320, 320)","(160, 160)"
6BdSOHfQ6kMg0tbAFlXR1z,Nonpoint,"['alternative metal', 'industrial metal', 'latin metal', 'miami metal', 'nu metal', 'rap metal']",50,483316,https://open.spotify.com/artist/6BdSOHfQ6kMg0tbAFlXR1z,https://i.scdn.co/image/ab6761610000e5eb33696bb6d7449a68ca07eb3b,"(640, 640)","(320, 320)","(160, 160)"
0uFc6StTmJBvdHPZFDkdJy,Casey Veggies,['underground hip hop'],50,320549,https://open.spotify.com/artist/0uFc6StTmJBvdHPZFDkdJy,https://i.scdn.co/image/ab6761610000e5ebae2674dcb675d1edd6f23652,"(640, 640)","(320, 320)","(160, 160)"
3bCmhyXqTr9ZNGlHNYNTFA,Graham Colton,"['acoustic pop', 'folk-pop', 'okc indie']",35,30947,https://open.spotify.com/artist/3bCmhyXqTr9ZNGlHNYNTFA,https://i.scdn.co/image/ab6761610000e5ebd523716da1e042497213bd48,"(640, 640)","(320, 320)","(160, 160)"
1dDkI5AhrJqZuft1mVefDJ,3RDEYEGIRL,['minneapolis sound'],16,4991,https://open.spotify.com/artist/1dDkI5AhrJqZuft1mVefDJ,https://i.scdn.co/image/8d56a28a1f735fca8d164cde5e7cdb58e1d00a87,"(1000, 1000)","(640, 640)","(200, 200)"
7ukrcAW5l9WWpB4vm7gP7C,C. Harris,[],32,216,https://open.spotify.com/artist/7ukrcAW5l9WWpB4vm7gP7C,https://i.scdn.co/image/ab6761610000e5eb58364fd3c3f2f06511c8c8ff,"(640, 640)","(320, 320)","(160, 160)"
1frSJ3BwjRHE9jgMRQV5wC,Zookeepers,['bass trap'],40,8795,https://open.spotify.com/artist/1frSJ3BwjRHE9jgMRQV5wC,https://i.scdn.co/image/ab6761610000e5eb74fd8bc7050681d0b2ecd491,"(640, 640)","(320, 320)","(160, 160)"
1cuidkHMm4l8O5P6jYetCo,Roux Spana,[],5,212,https://open.spotify.com/artist/1cuidkHMm4l8O5P6jYetCo,https://i.scdn.co/image/ab67616d0000b2732bd7d2f707f3c4137c2bf731,"(640, 640)","(300, 300)","(64, 64)"
67xyhWIvYQK5qr6b0gElst,Rae Morris,"['art pop', 'gauze pop', 'neo-singer-songwriter']",43,68380,https://open.spotify.com/artist/67xyhWIvYQK5qr6b0gElst,https://i.scdn.co/image/ab6761610000e5ebe0fb470ba9882c069f077389,"(640, 640)","(320, 320)","(160, 160)"
5zaXYwewAXedKNCff45U5l,Dusty Springfield,"['adult standards', 'british invasion', 'soul', 'vocal jazz']",64,457345,https://open.spotify.com/artist/5zaXYwewAXedKNCff45U5l,https://i.scdn.co/image/8b2bbbe1dde191c637271fab24ff66fda4faf4fa,"(1124, 1000)","(719, 640)","(225, 200)"
1c4rxrxy8eDLvMVL1DTiBe,Andra Day,['r&b'],52,414417,https://open.spotify.com/artist/1c4rxrxy8eDLvMVL1DTiBe,https://i.scdn.co/image/ab6761610000e5ebfc6652ad89be0ca09f5caad6,"(640, 640)","(320, 320)","(160, 160)"
233wk7j4hryEo4jnk0fFUE,May & June,[],20,2182,https://open.spotify.com/artist/233wk7j4hryEo4jnk0fFUE,https://i.scdn.co/image/ab6761610000e5eb0f455e0154241f8635a7a904,"(640, 640)","(320, 320)","(160, 160)"
6jJ0s89eD6GaHleKKya26X,Katy Perry,['pop'],81,32776337,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,"(640, 640)","(320, 320)","(160, 160)"
2RibwN2CQvXRHdfxap3KWh,Steve Modana,[],39,3497,https://open.spotify.com/artist/2RibwN2CQvXRHdfxap3KWh,https://i.scdn.co/image/ab6761610000e5eb65463683050964a7f5a58e8d,"(640, 640)","(320, 320)","(160, 160)"
5dv1JeruTM0jHepHgHxqTf,Baby T,"['detroit trap brasileiro', 'hyperpop brasileiro', 'plug brasileiro']",30,6442,https://open.spotify.com/artist/5dv1JeruTM0jHepHgHxqTf,https://i.scdn.co/image/ab6761610000e5eb9854bcf2ee21c1588d7cb599,"(640, 640)","(320, 320)","(160, 160)"
6kbzJ40luXJ5IKnSpWr7SD,Black Joe Lewis & The Honeybears,"['funk', 'modern blues rock', 'roots rock']",37,94698,https://open.spotify.com/artist/6kbzJ40luXJ5IKnSpWr7SD,https://i.scdn.co/image/ab6761610000e5ebe33f8ac4208ad68680645aee,"(640, 640)","(320, 320)","(160, 160)"
3dU6nnz41NilxdIuPLZ10b,The Erised,"['ukrainian indie', 'vapor pop']",10,7284,https://open.spotify.com/artist/3dU6nnz41NilxdIuPLZ10b,https://i.scdn.co/image/ab6761610000e5eb440b524d123a51ec96ed5c8c,"(640, 640)","(320, 320)","(160, 160)"
36qm7VRfBdnnJRBS1fd0mA,Daramola,['nigerian pop'],30,5339,https://open.spotify.com/artist/36qm7VRfBdnnJRBS1fd0mA,https://i.scdn.co/image/ab6761610000e5eb8e0307594179f63912428723,"(640, 640)","(320, 320)","(160, 160)"
6jRIuIdcCWIgBQq6zxPSze,VSNS,[],14,1948,https://open.spotify.com/artist/6jRIuIdcCWIgBQq6zxPSze,https://i.scdn.co/image/ab6761610000e5eb3f29054de8ccd52dca6071f8,"(640, 640)","(320, 320)","(160, 160)"
6BkcAbUkfIBM4XudxieMq8,Dr. Alban,"['eurodance', 'europop', 'hip house']",58,248675,https://open.spotify.com/artist/6BkcAbUkfIBM4XudxieMq8,https://i.scdn.co/image/ab6761610000e5eb65df8d8faf6b4e828a33117d,"(640, 640)","(320, 320)","(160, 160)"
0vRvGUQVUjytro0xpb26bs,Arizona Zervas,"['indie pop rap', 'pop rap', 'rhode island rap']",60,745494,https://open.spotify.com/artist/0vRvGUQVUjytro0xpb26bs,https://i.scdn.co/image/ab6761610000e5ebfc992fcd4e92e84dbdd28d91,"(640, 640)","(320, 320)","(160, 160)"
5JSXWmQO8csVUy6hSRu8TA,Maty Noyes,['alt z'],48,301445,https://open.spotify.com/artist/5JSXWmQO8csVUy6hSRu8TA,https://i.scdn.co/image/ab6761610000e5eb27320079129b6e719d249ed1,"(640, 640)","(320, 320)","(160, 160)"
1GmsPCcpKgF9OhlNXjOsbS,Lizzy McAlpine,"['alt z', 'boston folk', 'indie pop', 'singer-songwriter pop']",71,902907,https://open.spotify.com/artist/1GmsPCcpKgF9OhlNXjOsbS,https://i.scdn.co/image/ab6761610000e5ebb7e3d5ad48cc67f32a3a0930,"(640, 640)","(320, 320)","(160, 160)"
0duLKMlcwhyZgqu8zSSjBp,Alaina Castillo,['chill r&b'],48,125820,https://open.spotify.com/artist/0duLKMlcwhyZgqu8zSSjBp,https://i.scdn.co/image/ab6761610000e5eb8a595b5b3c0610a2978e545e,"(640, 640)","(320, 320)","(160, 160)"
69UypehHabb68utzfjAVlV,Kany García,"['latin pop', 'puerto rican pop']",71,2710396,https://open.spotify.com/artist/69UypehHabb68utzfjAVlV,https://i.scdn.co/image/ab6761610000e5eb775e2743b08d67049264e7ec,"(640, 640)","(320, 320)","(160, 160)"
2FXC3k01G6Gw61bmprjgqS,Hozier,"['irish singer-songwriter', 'modern rock', 'pov: indie']",84,6955920,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,https://i.scdn.co/image/ab6761610000e5ebad85a585103dfc2f3439119a,"(640, 640)","(320, 320)","(160, 160)"
7mJ39b6DNnEJ263UqTvKmc,Chevelle Franklyn,['gospel reggae'],32,14258,https://open.spotify.com/artist/7mJ39b6DNnEJ263UqTvKmc,https://i.scdn.co/image/ab6761610000e5eb51433359aadf629fed96b69c,"(640, 640)","(320, 320)","(160, 160)"
5SrdmCdwa3qLV6EObwuEW7,Lewis Blissett,[],40,35556,https://open.spotify.com/artist/5SrdmCdwa3qLV6EObwuEW7,https://i.scdn.co/image/ab6761610000e5eba808726b3699314feebc7df5,"(640, 640)","(320, 320)","(160, 160)"
58jXqrbY8mAk006MNu3NCv,XOV,['swedish soul'],36,20826,https://open.spotify.com/artist/58jXqrbY8mAk006MNu3NCv,https://i.scdn.co/image/ab6761610000e5eb06f6e328d5a5b3d7d8ad19e3,"(640, 640)","(320, 320)","(160, 160)"
04HqRx07Bv9gh7rsrMTqs7,Miss Li,"['classic swedish pop', 'swedish pop']",58,287830,https://open.spotify.com/artist/04HqRx07Bv9gh7rsrMTqs7,https://i.scdn.co/image/ab6761610000e5eb2183954707751da7970d089c,"(640, 640)","(320, 320)","(160, 160)"
0Tags4oElQqYRXkUyzGPzg,Sophia Ayana,[],17,2001,https://open.spotify.com/artist/0Tags4oElQqYRXkUyzGPzg,https://i.scdn.co/image/ab6761610000e5eb8d639d96cea03ad1ca00225d,"(640, 640)","(320, 320)","(160, 160)"
2gcdX1NqiPU2F4QxSlBo7r,Roses Gabor,['shiver pop'],30,7142,https://open.spotify.com/artist/2gcdX1NqiPU2F4QxSlBo7r,https://i.scdn.co/image/ab6761610000e5eb56c90afad267ee9eb8b4524d,"(640, 640)","(320, 320)","(160, 160)"
6rcE30MaP92XafelMNZ2Sq,Frank Walker,[],50,100606,https://open.spotify.com/artist/6rcE30MaP92XafelMNZ2Sq,https://i.scdn.co/image/ab6761610000e5eb58c06f9cad2cad43d14b8432,"(640, 640)","(320, 320)","(160, 160)"
4ZALWwBr7dwXOhlyiYRMd1,David Meli,"['dancehall', 'nigerian pop']",28,13727,https://open.spotify.com/artist/4ZALWwBr7dwXOhlyiYRMd1,https://i.scdn.co/image/ab6761610000e5eb4bb735e070062c496539129c,"(640, 640)","(320, 320)","(160, 160)"
3XqrfJz4OGYq5Ww5YRIfnR,Youngstar,['uk garage'],12,1473,https://open.spotify.com/artist/3XqrfJz4OGYq5Ww5YRIfnR,https://i.scdn.co/image/ab67616d0000b27302344a2a7a16b26ad3de5e8f,"(640, 640)","(300, 300)","(64, 64)"
6onlMsHiL5KuuYtnwsu8xN,ALAWIE,"['swedish hip hop', 'swedish trap pop']",26,16153,https://open.spotify.com/artist/6onlMsHiL5KuuYtnwsu8xN,https://i.scdn.co/image/ab6761610000e5ebfbb3328d082e895282eb9821,"(640, 640)","(320, 320)","(160, 160)"
0T1CMVkqffHlqEk4BcAph1,Tulsi Kumar,"['filmi', 'modern bollywood']",68,9561700,https://open.spotify.com/artist/0T1CMVkqffHlqEk4BcAph1,https://i.scdn.co/image/ab6761610000e5eb341e2c83c11cffb1d88d1774,"(640, 640)","(320, 320)","(160, 160)"
1gZUKGuJQzDviY54ZBMCbT,Jøase,[],17,1372,https://open.spotify.com/artist/1gZUKGuJQzDviY54ZBMCbT,https://i.scdn.co/image/ab6761610000e5eb7abe54d781177fd8fbe61d8c,"(640, 640)","(320, 320)","(160, 160)"
17g3oZINp40WHD8xitdOiM,Lowkey,[],9,1020,https://open.spotify.com/artist/17g3oZINp40WHD8xitdOiM,https://i.scdn.co/image/ab6761610000e5ebdfb197950afb201f7770c240,"(640, 640)","(320, 320)","(160, 160)"
29D4iRqjepAsZt6o5hccND,Miliyah,"['anime', 'j-pop', 'japanese r&b']",49,537445,https://open.spotify.com/artist/29D4iRqjepAsZt6o5hccND,https://i.scdn.co/image/ab6761610000e5ebd88f114900efdbf936ab3bc4,"(640, 640)","(320, 320)","(160, 160)"
1aWJsBQa67l72j1VT3D6Ow,Micro TDH,"['trap latino', 'trap venezolano', 'urbano latino', 'venezuelan hip hop']",66,2108939,https://open.spotify.com/artist/1aWJsBQa67l72j1VT3D6Ow,https://i.scdn.co/image/ab6761610000e5eb48c6a0c02de934d0378e88a3,"(640, 640)","(320, 320)","(160, 160)"
6ytQ6P4WfkF9aEi2rvgTDO,Badsista,"['brazilian techno', 'chill baile']",6,144,https://open.spotify.com/artist/6ytQ6P4WfkF9aEi2rvgTDO,https://i.scdn.co/image/ab6761610000e5eb8c3c8f6836052a91d3d82c7b,"(640, 640)","(320, 320)","(160, 160)"
1NPnXlXdEfr5ZxhEDsFevM,Raphaël,"['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']",51,153114,https://open.spotify.com/artist/1NPnXlXdEfr5ZxhEDsFevM,https://i.scdn.co/image/ab6761610000e5eb846b313faba5c5fce1c4e630,"(640, 640)","(320, 320)","(160, 160)"
0Up3H1s9ME6FivFcOz6qte,Deca,"['jazz rap', 'nyc rap']",38,45134,https://open.spotify.com/artist/0Up3H1s9ME6FivFcOz6qte,https://i.scdn.co/image/ab6761610000e5ebe56ec1d787c1f1158eeb0113,"(640, 640)","(320, 320)","(160, 160)"
6yvYW6kcEnqrFPZc8CYoxS,Yamina Nid El Mourid,[],23,93,https://open.spotify.com/artist/6yvYW6kcEnqrFPZc8CYoxS,,,,
4rZ1yHJ3S5D1MkjcS0xm3T,Melkyor,[],2,87,https://open.spotify.com/artist/4rZ1yHJ3S5D1MkjcS0xm3T,https://i.scdn.co/image/ab6761610000e5ebb9985656d692aa111220fe3d,"(640, 640)","(320, 320)","(160, 160)"
0bi8sypegPFiP6Rd9gdkyz,Apster,"['dutch house', 'sky room']",16,5262,https://open.spotify.com/artist/0bi8sypegPFiP6Rd9gdkyz,https://i.scdn.co/image/ab6761610000e5eba96769615b9187e7c465a9ca,"(640, 640)","(320, 320)","(160, 160)"
5rrWLg0nuYcGoYNajeD3Q6,Dosk,[],1,1004,https://open.spotify.com/artist/5rrWLg0nuYcGoYNajeD3Q6,https://i.scdn.co/image/ab6761610000e5eb05a56f4c6e5787295d14eae0,"(640, 640)","(320, 320)","(160, 160)"
0UO2eme5GrM4O3neniq7Ql,CHRNS,[],17,1411,https://open.spotify.com/artist/0UO2eme5GrM4O3neniq7Ql,https://i.scdn.co/image/ab6761610000e5eb789e9e38337fef74c2d0aad2,"(640, 640)","(320, 320)","(160, 160)"
1Ux9fDju5yMu9tHhCdaPry,Demphra,[],13,2785,https://open.spotify.com/artist/1Ux9fDju5yMu9tHhCdaPry,https://i.scdn.co/image/ab67616d0000b273ce1c38d30e3cf4928a5374ef,"(640, 640)","(300, 300)","(64, 64)"
0Dx1zKh0Z0V2XkkRUauAPh,The Holiday Soul,[],0,819,https://open.spotify.com/artist/0Dx1zKh0Z0V2XkkRUauAPh,,,,
7kjN6UImsrQ0efZPHoLrxA,Emmnanuel Carvajal,[],0,2,https://open.spotify.com/artist/7kjN6UImsrQ0efZPHoLrxA,,,,
0HCAzT0cSCpiNje7AcAQaD,chief.,['lo-fi beats'],42,28657,https://open.spotify.com/artist/0HCAzT0cSCpiNje7AcAQaD,https://i.scdn.co/image/ab6761610000e5eb60c4b3d7eea1726d6b132fcf,"(640, 640)","(320, 320)","(160, 160)"
0rlS0SzVFk8BoiAW0fGBbN,Salaam Remi,['hip hop'],58,30536,https://open.spotify.com/artist/0rlS0SzVFk8BoiAW0fGBbN,https://i.scdn.co/image/ab6761610000e5eba4d76be80873bd859f4c4b43,"(640, 640)","(320, 320)","(160, 160)"
5Dm525w7dCfRzudUS4EeQE,Fliptrix,['uk hip hop'],34,42419,https://open.spotify.com/artist/5Dm525w7dCfRzudUS4EeQE,https://i.scdn.co/image/ab6761610000e5ebef365d42a6b6e78dbebdfbc2,"(640, 640)","(320, 320)","(160, 160)"
6gcmZuz875tFsPHeT9RZaK,Heistheartist,[],17,2230,https://open.spotify.com/artist/6gcmZuz875tFsPHeT9RZaK,https://i.scdn.co/image/ab6761610000e5ebfaf7970376581fe99860c351,"(640, 640)","(320, 320)","(160, 160)"
7LFu0rTIuaK4oxkm80nZez,MC DG,[],42,11598,https://open.spotify.com/artist/7LFu0rTIuaK4oxkm80nZez,https://i.scdn.co/image/ab6761610000e5eb32d689addcb8ab05a9747836,"(640, 640)","(320, 320)","(160, 160)"
1iYfhcQfd1QXUpEd6wGWjZ,Diego Moran,[],0,17,https://open.spotify.com/artist/1iYfhcQfd1QXUpEd6wGWjZ,,,,
4Q5Dg2bcXbrY0bpKnE21bj,Jim Hornsby,[],8,307,https://open.spotify.com/artist/4Q5Dg2bcXbrY0bpKnE21bj,https://i.scdn.co/image/ab67616d0000b273e14e0a383b0445502fbaf808,"(640, 640)","(300, 300)","(64, 64)"
02ESSPEzwYHnLH7SjiG8oj,Dj Felipe Rosa,[],43,4425,https://open.spotify.com/artist/02ESSPEzwYHnLH7SjiG8oj,https://i.scdn.co/image/ab6761610000e5ebdbb533ea905ae32f36bfa9b2,"(640, 640)","(320, 320)","(160, 160)"
5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis,"['brostep', 'edm', 'electro house', 'moombahton', 'pop dance', 'progressive electro house', 'slap house']",59,1122681,https://open.spotify.com/artist/5R3Hr2cnCCjt220Jmt2xLf,https://i.scdn.co/image/ab6761610000e5eb7a10c0a271f96529bf28f97f,"(640, 640)","(320, 320)","(160, 160)"
2gfRk7qGgto6rAfU9HCtnb,sar.casm,['lo-fi beats'],11,276,https://open.spotify.com/artist/2gfRk7qGgto6rAfU9HCtnb,https://i.scdn.co/image/ab6761610000e5ebe2b0dd74855ca00f132fce16,"(640, 640)","(320, 320)","(160, 160)"
5f4QpKfy7ptCHwTqspnSJI,Neha Kakkar,"['filmi', 'modern bollywood']",70,45611783,https://open.spotify.com/artist/5f4QpKfy7ptCHwTqspnSJI,https://i.scdn.co/image/ab6761610000e5eb18134412c2bea1faf213fc6d,"(640, 640)","(320, 320)","(160, 160)"
7FUnhnuowTICdtK0KzH7Ng,brooke,[],35,1400,https://open.spotify.com/artist/7FUnhnuowTICdtK0KzH7Ng,https://i.scdn.co/image/ab67616d0000b273d267f77326cb84ce57f8769a,"(640, 640)","(300, 300)","(64, 64)"
5m2sKBa2fJAm4P2MWfopum,Diane Birch,['folk-pop'],28,25608,https://open.spotify.com/artist/5m2sKBa2fJAm4P2MWfopum,https://i.scdn.co/image/a70c2e01ec6482f872abb2dc4ff02d679bcc0e81,"(866, 1000)","(554, 640)","(173, 200)"
6vd2ks2rBpNPY4ebdEocpY,U.S.D.A.,"['atl hip hop', 'dirty south rap']",37,279034,https://open.spotify.com/artist/6vd2ks2rBpNPY4ebdEocpY,https://i.scdn.co/image/ab67616d0000b273587cd7d52f9c48d616edc10f,"(640, 640)","(300, 300)","(64, 64)"
3C8RpaI3Go0yFF9whvKoED,The Avalanches,"['alternative dance', 'australian alternative rock', 'australian dance', 'collage pop', 'electronica', 'indietronica', 'new rave', 'psychedelic hip hop']",51,535507,https://open.spotify.com/artist/3C8RpaI3Go0yFF9whvKoED,https://i.scdn.co/image/ab6761610000e5eb348fb7d638c8f86c675122e2,"(640, 640)","(320, 320)","(160, 160)"
1KV1BqrUpebQPqVU2r89xc,Aleesia,['canadian pop'],41,5799,https://open.spotify.com/artist/1KV1BqrUpebQPqVU2r89xc,https://i.scdn.co/image/ab6761610000e5eb04d5784ed41be6773c7816e6,"(640, 640)","(320, 320)","(160, 160)"
5b0XQwyoJBFd3MwL2YxEPO,Nohidea,"['lo-fi beats', 'lo-fi rap']",41,99112,https://open.spotify.com/artist/5b0XQwyoJBFd3MwL2YxEPO,https://i.scdn.co/image/ab6761610000e5eb190a00821c63601dc829d86c,"(640, 640)","(320, 320)","(160, 160)"
3CIRif6ZAedT7kZSPvj2A4,She & Him,[],42,415252,https://open.spotify.com/artist/3CIRif6ZAedT7kZSPvj2A4,https://i.scdn.co/image/ab6761610000e5eb40a191c72af5297781399fa1,"(640, 640)","(320, 320)","(160, 160)"
5krSTcI0xPGmeloiQTPsYP,Ashibah,['brazilian edm'],47,29378,https://open.spotify.com/artist/5krSTcI0xPGmeloiQTPsYP,https://i.scdn.co/image/ab6761610000e5eb46a1cd7fadda40644b98957f,"(640, 640)","(320, 320)","(160, 160)"
7MlotYZhHjOlXcvmwrITj8,Tep No,"['deep tropical house', 'indie poptimism', 'tropical house']",48,103768,https://open.spotify.com/artist/7MlotYZhHjOlXcvmwrITj8,https://i.scdn.co/image/ab6761610000e5eb122d11a73e9009e5b9d1cff4,"(640, 640)","(320, 320)","(160, 160)"
3QIUzh20rpzV5iWEdDbheN,Dave Ruthwell,[],19,3101,https://open.spotify.com/artist/3QIUzh20rpzV5iWEdDbheN,https://i.scdn.co/image/ab6761610000e5eb14959bd26d8affcc8f176dfc,"(640, 640)","(320, 320)","(160, 160)"
2029eJThczywCgnjE33s33,2 In A Room,"['hip house', 'latin house', 'vogue']",21,3705,https://open.spotify.com/artist/2029eJThczywCgnjE33s33,https://i.scdn.co/image/ab67616d0000b27318826b88ccc3cf1a2ed7bf4e,"(640, 640)","(300, 300)","(64, 64)"
4fkKrzUW7aXj406eBMQXHl,Giggles,['freestyle'],21,15259,https://open.spotify.com/artist/4fkKrzUW7aXj406eBMQXHl,https://i.scdn.co/image/ab67616d0000b2738d4f8ea55eac9234d745f936,"(640, 640)","(300, 300)","(64, 64)"
40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'rock', 'spacegrunge']",68,4996789,https://open.spotify.com/artist/40Yq4vzPs9VNUrIBG5Jr2i,https://i.scdn.co/image/ab6761610000e5ebbd85f631779e65b01349d747,"(640, 640)","(320, 320)","(160, 160)"
42rQYQExEIwKEsPwkREvIM,Madam Misfit,['electro swing'],12,1897,https://open.spotify.com/artist/42rQYQExEIwKEsPwkREvIM,https://i.scdn.co/image/ab6761610000e5eb3307299936b3383e0d7a1991,"(640, 640)","(320, 320)","(160, 160)"
3IQWn6L1It2U2Eq1IvXiZe,KRYPTO9095,['viral rap'],31,20195,https://open.spotify.com/artist/3IQWn6L1It2U2Eq1IvXiZe,https://i.scdn.co/image/ab6761610000e5ebdbf5d185217804cb8e8a35e6,"(640, 640)","(320, 320)","(160, 160)"
